id;name;description;principal_name;principal_surname;lat;lon;country;postal_code;city;address;house;phone;fax;email;website;facebook;twitter;wikipedia;foundation_date;teaching_languages;ADEC;AERO;IDEN
58dc7f64-3819-4dda-9c36-24fd62eb1509;Liberia Renaissance Education Complex;;;;;;Liberia;;Duazon, Margibi County;Duazon Road;;00231777117711;;;http://www.our-school-liberia.com;https://www.facebook.com/OurSchoolLiberia;;;;;;;
00c67dff-490c-45da-8958-b8074bcb9e0a;Sir  Harry Johnston  International  School;;;;;;Malawi;;Zomba;Kalimbuka Road;;002651525280;;;http://www.sirharryszomba.com;;;;;;;;
4c06883a-44d3-4581-a737-10d07e277d06;South Jersey Sudbury School;;;;;;United States;8055;Medford, NJ;Stokes Road;1303;0016096548225;;;http://www.southjerseysudburyschool.org;https://www.facebook.com/sjsudbury;;;;;;;
50ca87d3-89cd-4cc5-b097-889846349ce8;Makarios Learning Community;;;;;;United States;76092;Southlake, TX;Commerce Street STE 295;280;0016824226886;;;http://www.makarioslearningcommunity.org;https://www.facebook.com/makarioslearningcommunity;;;;;;;
c3d21314-fa2d-4ab3-8ac7-f1c5ba80e868;Kokosing Valley School;;;;;;United States;43022;Gambier, OH;Monroe Mills Road;10565;0017404272037;;;http://www.kokosingvalleyschool.org;https://www.facebook.com/kokosingvalleyschool;;;;;;;
c69857ee-551b-4957-820a-4a18a4372476;Shonan Sudbury School;;;;;;Japan;253-00445;Chigasaki;Jukkenzaka;2-1-56;;;;http://www.shonan-sudbury.org;;https://twitter.com/shonan_sudbury;;;;;;
77fd4682-b572-4fa8-8cd7-a0af4fbfb8df;Big Picture Philadelphia;;;;;;United States;19133;Philadelphia, PA;West Dauphin Street;126;0012676871172;;;http://www.bigpicturephiladelphia.org;;;;;;;;
320adc48-be8f-4c20-b1fc-d13dcadf8584;Boulder Sudbury School;;;;;;United States;;Boulder, CO;Folsom Street;2855;0017209430918;;;https://www.bouldersudbury.org;https://www.facebook.com/bouldersudbury;https://twitter.com/bouldersudbury;;;;;;
d495eb37-d7d9-47d4-9212-7c8e8250dab6;Prakticon School;;;;;;Netherlands;7003 DX;Doetinchem;Spoorstraat;11B;0031314389100;;;http://www.prakticon.com;https://www.facebook.com/Prakticon;https://twitter.com/Prakticon;;;;;;
5dff3664-35d8-481a-bfcb-ba6a9fab8dd4;The Unquowa School;;;;;;United States;06825;Fairfield, CT;Stratfield Road;981;0012033363801;;;http://unquowa.org;https://www.facebook.com/The-Unquowa-School-340068687289;;;;;;;
48b05dbb-0d19-47d3-b06c-3e0544dd9429;The Putney School;;;;;;United States;;Putney, VT;Houghton Brook Road;418;0018023875566;;;http://www.putneyschool.org;https://www.facebook.com/theputneyschool;https://twitter.com/PutneySchool;;;;;;
652acbb9-b86a-4b8e-8256-3cec6badda6f;The Calhoun School;;;;;;United States;10024;New York, NY;West End Avenue;433;0012124976500;;;http://www.calhoun.org;https://www.facebook.com/calhounschool;https://twitter.com/calhounschool;;;;;;
539507a3-a8d4-4554-be58-d40b254d6c8e;The Cambridge School of Weston;;;;;;United States;02493;Weston, MA;Georgian Road;45;0017816428600;;;http://www.csw.org;https://www.facebook.com/CambridgeSchool;https://twitter.com/WeAreCSW;;;;;;
f30eb1a7-07a3-4e21-9db7-7091f85bcfb9;Center for Collaborative Education;;;;;;United States;2111;Boston, MA;Harrison Avenue;33;0016174210134;;;http://cce.org;https://www.facebook.com/centerforcollaborativeed;https://twitter.com/cceboston;;;;;;
30db799e-6c88-4299-8e57-e37e6710abc9;Antioch University New England;;;;;;United States;03431-3516;Keene, NH;Avon Street;40;0016033573122;;;http://www.antiochne.edu;https://www.facebook.com/antiochuniversitynewengland;https://twitter.com/AntiochNewEng;;;;;;
9bbae0dd-1fc2-456a-a98e-83883b33d06c;Atlanta Neighborhood Charter School;;;;;;United States;30315;Atlanta, GA;Grant Street;688;0014046246226;;;http://atlncs.org;https://www.facebook.com/atlncs;https://twitter.com/atlncs;;;;;;
da3ff230-6754-465c-b419-a6585a7c1c52;Boston Green Academy;;;;;;United States;02135;Brighton, MA;Warren Street;20;0016176359860;;;http://bostongreenacademy.org;https://www.facebook.com/BostonGreenAcademy;https://twitter.com/BosGreenAcademy;;;;;;
6bf9850d-ebd8-43f6-bf8e-267fcf5512b8;Blackstone Academy Charter School;;;;;;United States;02860;Pawtucket, RI;Pleasant Street;334;0014017261750;;;http://www.blackstoneacademy.org;https://www.facebook.com/BlackstoneAcademyCharterSchool;;;;;;;
29350214-3e5f-4061-bee5-a50d5b826357;Brimmer and May School;;;;;;United States;02467;Newton, MA;Middlesex Road;69;0016175667462;;;http://www.brimmer.org;https://www.facebook.com/Brimmer-and-May-School-123107191068383;https://twitter.com/brimmerandmay;;;;;;
3cff4be3-1f85-4deb-82eb-164d58ab3d42;City-As-School High School;;;;;;United States;10014;New York, NY;Clarkson Street;16;0012123376800;;;http://www.cityas.org;https://www.facebook.com/CityAsSchoolNYC;https://twitter.com/cityasschool;;;;;;
635d0748-2c84-4e3c-8f1e-e2de4c0e1dc7;Nashville Big Picture High School;;;;;;United States;37209;Nashville, TN;Rural Avenue;160;0016153532081;;;http://bigpicturehs.mnps.org;;;;;;;;
cdf9c2da-76d9-466a-b085-5d18ebf5e044;Connecticut Experiential Learning Center;;;;;;United States;06405;Branford, CT;School Street;28;0012034334658;;;http://ctexperiential.org;https://www.facebook.com/Connecticut-Experiential-Learning-Center-196557147545;https://twitter.com/CTExperiential;;;;;;
b0ccde3f-adca-4a91-8690-fc837d0736f2;Fenway High School;;;;;;United States;02120;Boston, MA;Alleghany Street;67;0016176359911;;;http://www.fenwayhs.org;https://www.facebook.com/FenwayHighSchool;https://twitter.com/fenwayhs;;;;;;
6127f0a8-4d98-4aac-bf1c-20f992632f6a;Francis W. Parker Charter Essential School;;;;;;United States;01434;Devens, MA;Antietam Street;49;0019787723293;;;http://www.theparkerschool.org;;;;;;;;
049daea4-1425-4454-9df5-03bda9657bae;Humanities Preparatory Academy;;;;;;United States;10011;New York, NY;West 18th Street;351;0012129294433;;;humanitiesprep.org;;;;;;;;
6fcc79fc-25a5-4da8-b7c1-b1333e9fee51;Meridian Academy;;;;;;United States;02130;Jamaica Plain, MA;Brookside Avenue;54;0016172771118;;;http://www.meridianacademy.org;https://www.facebook.com/Meridian-Academy-179186212171594;;;;;;;
7ff1c197-9772-40d6-b218-f8e0adbb7c30;Sizer School, a North Central Charter School;;;;;;United States;01420;Fitchburg, MA;Rindge Road;500;0019783452701;;;https://www.ncces.org;https://www.facebook.com/ncces6;https://twitter.com/ncces;;;;;;
ba00d2df-201b-4efd-98cb-8a0f108dcbe5;Souhegan High School;;;;;;United States;03031;Amherst, NH;Boston Post Road;412;0016036739940;;;http://www.sau39.org/domain/178;https://www.facebook.com/Souhegan-High-School-212984675385499;https://twitter.com/SouheganHS;;;;;;
996f09c3-e2fa-429d-8e06-39c4972fabfb;Options High School;;;;;;United States;98225-6398;Bellingham, WA;Franklin Street;2015;0013606476871;;;https://options.bellinghamschools.org;https://www.facebook.com/OptionsHighSchool;https://twitter.com/OptionsHS;;;;;;
2250cd02-e914-4c9e-bf17-86a8d4045d44;Crawford Fourways Pre-Primary;;;;;;South Africa;;Sandton;Campbell Road;16;0027114658612;;;http://crawfordschools.co.za/?page_id=47;;;;;;;;
4f6148c3-ab05-4450-8c8a-1301a8ad02d1;Crawford Lonehill Pre-Primary;;;;;;South Africa;;Sandton;Lonehill Boulevard;17;0027114654484;;;http://crawfordschools.co.za/?page_id=49;;;;;;;;
24a61738-0958-4e76-9428-1315931e7061;La Scuola International School;;;;;;United States;94107;San Francisco, CA;20th Street;728;0014155589006;;;http://www.lascuolasf.org;https://www.facebook.com/lascuolasf;https://twitter.com/lascuolasf;;;;;;
d75e1e3f-8501-4655-968c-49e22d1d593e;Mareggen, officina del crescere;;;;;;Italy;16136;Genoa;Salita della Madonnetta;6;00393396625210;;;http://mareggen.jimdo.com;;;;;;;;
60fcfef0-cb6c-4da4-8601-50429c152731;Serendipity School;;;;;;United States;94002;Belmont, CA;Ponce Avenue;2820;0016505969100;;;http://www.serendipityschool.com;https://www.facebook.com/SerendipitySchool;https://twitter.com/SerendipityBel;;;;;;
f964e1ba-6429-46a1-b6d3-58f36db5e2cd;Stanley Park High School;;;;;;United Kingdom;SM5 4NS;Carshalton;Damson Way;;011442086475842;;;http://www.stanleyparkhigh.org.uk;;https://twitter.com/SPHHeads;;;;;;
8e6f59d0-73d7-4dc8-b2bd-5196c03310d3;Lipson Co-operative Academy;;;;;;United Kingdom;PL4 7PG;Plymouth;Bernice Terrace;;011441752671318;;;http://www.lipsonco-operativeacademy.coop;https://www.facebook.com/LipsonTheCooperativeAcademy;https://twitter.com/LipsonAcademy;;;;;;
8b50d6da-68f6-442d-a55d-d01cabd1d0a7;Big Picture Middle & High School;;;;;;United States;93706;Fresno, CA;South Trinity Street;1207;0015594201234;;;http://www.bphsf.org;;https://twitter.com/BPHS_Fresno;;;;;;
dcd3bf0b-c0a8-407e-b5eb-a7e894da812b;"""Quest to Learn"" (Q2L) School";;;;;;United States;10011;New York, NY;West 18th Street;351;0012124883645;;;http://www.q2l.org;https://www.facebook.com/Quest-to-Learn-120277724737311;https://twitter.com/Q2L_NYC;;;;;;
24d0bcc5-bc07-4241-b9fd-ff2906f207a9;EDUHSD Virtual Academy;;;;;;United States;95623;El Dorado, CA;Koki Lane;6540;0015306226212;;;http://www.edvirtualacademy.com;https://www.facebook.com/eduhsdvirtualacademy;https://twitter.com/EDUHSDVA;;;;;;
1327b308-8962-4c60-9d35-41daa2d9bed4;Met Sacramento High School;;;;;;United States;95818;Sacramento, CA;V Street;810;;;;http://www.metsacramento.org;https://www.facebook.com/groups/18111093269;;;;;;;
fa5848df-f3e2-4490-a6da-4779bde7cea0;Santa Monica Alternative School House;;;;;;United States;90405;Santa Monica, CA;5th Street;2525;0013103962640;;;http://smash-smmusd.org;https://www.facebook.com/SMASH.PTSA;;;;;;;
10bc63c6-b08a-4ea9-9451-96474de64555;Big Picture South Burlington;;;;;;United States;05403;South Burlington, VT;Dorset Street;550;0018026527565;;;http://bigpicturesb.net;https://www.facebook.com/bigpicturesouthburlington;https://twitter.com/bigpicturesb;;;;;;
f751504d-a9e7-479c-901e-e5b79fcfb4af;Bellevue Big Picture School;;;;;;United States;98007;Bellevue, WA;Southeast 22nd Street;14844;0014254567800;;;http://www.bsd405.org/bigpicture;https://www.facebook.com/bellevuebigpic;https://twitter.com/bellevuebigpic;;;;;;
b63ff241-d44a-48f9-b0dd-70ecb91936ce;SMYL Community College;;;;;;Australia;6168;Rockingham, WA;Tesla Road;32;0061895509400;;;http://www.smylcollege.wa.edu.au;;;;;;;;
ab1d8e8e-f808-4070-92cd-8223b9e3a717;Blue Gum School;;;;;;Australia;2602;Hackett, ACT;Maitland Street;114;0061262306776;;;http://www.bluegum.act.edu.au;https://twitter.com/bluegumschool;;;;;;;
c9ed45f1-828d-4ca1-98b4-bb822643918c;Child Side School;;;;;;Australia;6237;Boyanup, WA;Armstrong Road;32;0061897315232;;;http://childsideschool.wa.edu.au;;;;;;;;
02e2d35d-f8ba-41f0-83a4-384e31aec7f9;MET Praktijkonderwijs Waalwijk;;;;;;Netherlands;5146 BA;Waalwijk;Koetshuislaan;1;0031416333416;;;http://www.met-pro.nl;;;;;;;;
6600fe24-a8e9-4f26-8d73-a4e106877b6a;LMC PrO Huismanstraat;;;;;;Netherlands;3082 HK;Rotterdam;Huismanstraat;30;0031102974580;;;http://www.huismanstraat.lmc-pro.nl;https://www.facebook.com/LMC-PRO-Huisman-208949052462460;;;;;;;
f1922528-1bc5-4937-9bf2-a6c39ab9786e;Futura College;;;;;;Netherlands;3442 JB;Woerden;Abeellaan;2;0031348457320;;;http://www.futuracollege.nl;https://www.facebook.com/Futura-College-377635435647786;https://twitter.com/futuracollege;;;;;;
f2af958b-7cf2-436b-975a-769c6868853c;Rocky Mountain School of Expeditionary Learning;;;;;;United States;80222;Denver, CO;South Holly Street;1700;0013037592076;;;http://www.rmsel.org;https://www.facebook.com/rmsel;;;;;;;
0347bbe1-5f85-42f8-9a30-d77acd771b19;Sands School;;;;;;United Kingdom;TQ13 7AX;Ashburton, Devon;East Street;48;00441364653666;;;http://www.sands-school.co.uk;;;;1987-01-01;;;;
cca67b7a-a3d0-43e0-9efa-a6f686d2cf31;La Escuela Tximeleta;;;;;;Spain;;Pamplona, Navarre;Calle Loma Santa Lucia;;0034948251082;;;http://www.tximeleta.org;;;;;;;;
fae103f3-8f74-44f6-8f75-7b87b350ba6c;Nuestra Escuela;;;;;;Puerto Rico;00-926;San Juan;San Claudio Avenue;352;0017872580636;;;www.nuestraescuela.org;;https://twitter.com/nuestraescuela;;2000-01-01;;;;
0f079dc9-c81c-4d86-ab68-04b95c2e4cd9;Brookline High School;;;;;;United States;02445;Brookline, MA;Greenough Street;115;0016177135000;;;http://bhs.brookline.k12.ma.us;;;;;;;;
25caea77-6e6f-4cc4-b3a0-581b2fbb3b4a;Næstved Fri Skole;;;;;;Denmark;4700;Næstved;Havrebjergvej;3;004555701054;;;http://naestved-fri-skole.dk;;;;1998-01-01;;;;
eb721e13-c9a8-4177-8929-47645db4dd7c;Tamariki School;;;;;;New Zealand;8062;Christchurch;St Johns Street, Woolston;86;006433849014;;;http://www.tamariki.school.nz;https://www.facebook.com/TamarikiSchool;;;1966-01-01;;;;
3b7373bf-4a81-46aa-bb80-b2d671f99c80;De Ontdekking, sociocratische school Drenthe;;;;0.00000000;0.00000000;Netherlands;9521 BC;Nieuw-Buinen;Noorderdiep;99;0031599785373;;;http://www.deontdekkingdrenthe.nl;https://www.facebook.com/DeOntdekkingSociocratischeSchoolDrentheEo;https://twitter.com/DeOntdekkingDR;;2013-01-01;;;;
d3dcc17a-db5d-4243-a492-0d708db82716;Hindu Vidyapeeth UK;;;;;;United Kingdom;GU5 0DX;Bramley, Surrey;Eastwood Road;71;;;;http://www.hvpuk.org.uk;https://www.facebook.com/home.php?sk=group_23184340336;;;;;;1;
5e29ab75-52d9-4ffd-a7c1-4155ffd8aced;Schulkollektiv Wien;;;;;;Austria;1090;Vienna;Währinger Straße;59;004314094646;;;http://schulkollektiv-wien.wuk.at;;;;1987-01-01;;;;
d7e71d32-b240-486a-8c0b-f26200fe4396;Stella Maris International School;;;;0.00000000;0.00000000;Mozambique;;Nampula;Avenida Eduardo Mondlane;36;0025826218727;;;http://smis.edu.mz/nampula;;;;;;;;
08d3b160-70f4-47cd-9b14-428ec229cc1b;Agile Learning Center;"Some things are central to what Agile Learning Centers are about, while other elements are flexible and may vary between communities. We use a metaphor of a tree to illustrate this aspect of the ALC educational model more clearly.

The soil we grow from is trust: in students, in each other, in you. The four assumptions—roots—which ground us are as follows:

Learning: Learning is natural. It’s happening all the time.
Self-Direction: People learn best by making their own decisions. Children are people.
Experience: People learn more from their culture and environment than from the content they are taught. The medium is the message.
Success: Accomplishment is achieved through cycles of intention, creation, reflection and sharing.
We recognize twelve guiding principles as branches which communities refer to when developing new tools and practices.";Abigail;Oulton;0.00000000;0.00000000;United States;10029;New York;East 106th Street;115;0012125332826;;;http://nycagile.org;https://www.facebook.com/NYCAgile;https://twitter.com/nycagile;;2008-01-01;;;;
09adf863-a37c-4a48-9292-1fb1eeb1a97d;Hope Flowers School;;;;;;Palestinian Territory;167;Al-Khader, Bethlehem;;Hope Flowers School;009722 2740693;;;www.hopeflowersschool.org;https://www.facebook.com/HopeFlowersSchool;https://twitter.com/THFSchool;;1984-01-01;;;;
c6eb15c9-0716-4b76-958d-b19a538be3ae;Lindenschule neu in Emmen;;;;;;Switzerland;CH-6208;Oberkirch;;Halden farm;00419221033;;;www.lindenschule.ch;;;;2009-01-01;;;;
7b83683b-9cda-413b-9150-179c57aaff9f;Democratische School Utrecht;;;;;;Netherlands;;;;;0031627032481;;;http://democratischeschoolutrecht.wordpress.com/;https://www.facebook.com/DemocratischeSchoolUtrecht;;;;;;;
ab82605d-1d27-43b0-a148-6af9f8443cb2;Kalapa, Comunidad de Aprendizaje;;;;;;Colombia;;Sopó;;;00573102660074;;;http://www.kalapa.com.co;https://www.facebook.com/groups/792602420802735;;;;;;1;
759db917-5a52-42a1-a734-92940da4befa;Colegio Naleb;;;;;;Guatemala;;;;;;;;https://colegionaleb.wordpress.com;;;;;;;;
b4ed6b6c-1a6b-475e-b719-04ce548fa7e4;Cofradía’s Bilingual School;;;;;;Honduras;;Cofradía;;;0050425092666;;;http://cofradiaschool.com;https://www.facebook.com/Cofradias-Bilingual-School-90229785978;;;;;;1;
fc525eb0-eb3e-47a9-92bf-8c7f889693e8;MindLife Success;;;;;;Singapore;;;;;;;;http://mindlifesuccess.com;https://www.facebook.com/mindlifesuccess;;;;;;1;
a96ac806-0ea3-4576-88b2-51340c8acf8c;Esiteti Primary School;;;;;;Kenya;00209;Loitokitok;;;;;;http://www.askenya.org;https://www.facebook.com/askenya;https://twitter.com/ASKenya;;;;;;
8bece64c-29a6-4201-b783-656ebbe5af45;SchülerInnenschule;;;;;;;;;;;;;;http://www.schuelerinnenschule.at/unsere-schule;;;;;;;;
4d5e8b04-407c-4812-b9bd-3b981deafa92;Canadian Montessori Academy Mozambique;;;;;;Mozambique;;;;;00258843057040;;;;https://www.facebook.com/Canadian-Montessori-Academy-Mozambique-504919199566214;;;;;;;
53df55cc-17df-41a7-965d-f490641eb79c;Ojo de Agua — ambiente educativo;;;;;;Spain;;Orba, Alicante;;Ojo de Agua;0034639104274;;;http://ojodeagua.es;;;;1999-12-01;;;;
5a6b8017-f2ff-4e7e-be93-fdd5b0ac2e07;Pumariños School;;;;;;Spain;36214;Vigo;;Camiño dos Pumariños;;;;http://pumarios.blogaliza.org;;;;;;;;
896d3fdc-6841-427a-82b1-7fcb7da1f46e;Feeniks-koulu;;;;;;Finland;;;;;00358504386658;;;http://www.feeniks-koulu.fi;https://www.facebook.com/groups/114566038597034;https://twitter.com/Feenikskoulu;;2005-01-01;;;;
57c7e8e1-af75-4682-bc82-7a4b452de1dd;בבית הספר הדמוקרטי כנף;;;;;;;;Eliad, Golan Heights;;;04-6762096;;;http://www.kanaf.org.il;https://www.facebook.com/pages/%D7%91%D7%99%D7%AA-%D7%94%D7%A1%D7%A4%D7%A8-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99-%D7%9B%D7%A0%D7%A3/239176142897693;;;;;;;
eb662ed5-664a-4a26-9b14-2926fc7c97f1;Global Village School;;;;;;United States;93024;Ojai, CA;;;0018056469792;;;http://www.globalvillageschool.org;https://www.facebook.com/globalvillageschool;https://twitter.com/GVillage_School;;1999-01-01;;;;
59c09309-110f-4839-9fb5-11e8a6769d1b;The Open School;;;;;;United States;;;;;0019493735440;;;http://www.openschooloc.com;https://www.facebook.com/TheOpenSchool;https://twitter.com/OpenSchoolOC;;2016-01-01;;;;
dcf4cd9a-91bb-4ad5-90aa-4d218f301fea;The Sudbury School of Kentuckiana;;;;;;United States;;;;;;;;http://www.sudburykentuckiana.org;https://www.facebook.com/sudburykentuckiana;;;1968-01-01;;;;
63be50f2-469c-4bd8-bc41-02e121e2e309;Democratic School in Bergen County;;;;;;United States;;;;;;;;https://bergenfreeschool.wordpress.com;;https://twitter.com/BergenFree;;;;;;
018cc1bb-830e-47b6-b5ba-00d8514989e0;Child'space;;;;;;Australia;;Busselton;;Sabina Vale Farm;;;;http://thechildspace.blogspot.com.au;https://www.facebook.com/The-Childspace-Project-482640831811895;;;2011-01-01;;;;
2dfc6122-8c95-49a4-9ae9-85a91c25e56f;Peninsula International Academy;;;;;;Belize;;Placencia;;Sunset Pointe;005016013523;;;https://peninsulaacademy.shutterfly.com;https://www.facebook.com/PeninsulaInternationalAcademy;;;;;;1;
d964f485-bb43-48e3-a450-e2bf9a87d135;Amerikanoestudios;;;;;;Costa Rica;;Puntarenas;;;0050626350223;;;http://www.amerikanoestudios.org;;;;2011-01-01;;;1;
53aea46f-2d45-4fdd-8b0d-6da8615d01b3;Elementary School of Fourfouras;;;;;;Greece;74061;Fourfouras, Crete;;Elementary School of Fourfouras;00302833041268;;;https://fourfourasweb.wordpress.com;https://www.facebook.com/%CE%A6%CE%BF%CF%85%CF%81%CF%86%CE%BF%CF%85%CF%81%CE%AC%CF%82tv-222493577814046;;;;;;1;
02960bee-e410-4c9d-82b2-48496fd41f73;Kavalkád - Egri Demokratikus Tanulóközösség;;;;;;Hungary;3300;Eger;;;;;;http://kavalkadeger.blogspot.hu;https://www.facebook.com/KavalkadEger;;;;;;1;
048e36ff-db3b-45dd-8522-96faa0163cf5;Nava Prabha Alternative School;;;;;;Nepal;;Bhaktapur;;;0097716620622;;;http://beyondnepal.org;https://www.facebook.com/BEYOND.Nepal2009;;;;;;;
c9ad73f2-48a7-43b9-b6e2-e8b792839d49;ابن خلدون للتعليم المنزلي (Ibn Khaldun Homeschooling);;;;;;Turkey;;Istanbul;;;;;;http://ibn-khaldon.com;https://www.facebook.com/ibnkhaldon.homeschooling;https://twitter.com/ibnkhaldon_hs;;;;;;
0d0db96e-a8f2-4c79-a0be-9cbfe5784877;Madagascar School Project;;;;;;Madagascar;;Antananarivo;;;;;;http://www.madagascarschoolproject.com;https://www.facebook.com/Madagascar-School-Project-488515571199723;;;;;;;
254b5b06-1c96-4618-b8b8-fc92dc32e9d8;Niger - Ecole de l'Acacia;;;;;;Niger;;;;;;;;http://www.ecole-acacia.org;https://www.facebook.com/ecoledelacacia;;;;;;;
cb99266a-6c80-4a75-b7a7-ee73a96beb7d;Sudbury School Emek Haelah;;;;;;Israel;;;;;00972546460930;;;http://www.sudburyemekhaelah.com;https://www.facebook.com/ellasudbury;;;;;;;
5f7111af-fa33-418f-a0b2-43d5dd4a1cbf;Houston Sudbury School;;;;;;United States;77274;Houston, TX;;;0018326960626;;;http://houstonsudburyschool.org;https://www.facebook.com/houstonsudbury;https://twitter.com/HouSdburySchool;;;;;;
52e44091-ced7-442a-a591-dec1695ee9a4;Mount Sinai International School;;;;;;Malawi;;Lilongwe;;;002651772210;;;http://www.mountsinaiinternationalschools.com;https://www.facebook.com/MountSinaiInternationalSchool;;;;;;;
6ce9ff10-b87f-4cc7-b027-780f4258d581;Wellspring Academy;;;;;;Chad;;N'Djamena;;;;;;http://wellspringacademychad.org;;;;;;;;
af3d08e7-b8a7-4203-9149-68d19fae2307;Association for Homeschooling (Vereniging vir Tuisonderwys);;;;;;South Africa;;;;;;;;http://www.sahomeschoolers.org;https://www.facebook.com/sahomeschoolers;https://twitter.com/sahomeschoolers;;;;;;
e25108e1-e8c2-4927-8110-28695f86b380;Cape Home Educators;;;;;;South Africa;;;;;00270881274484;;;http://www.capehomeed.co.za;https://www.facebook.com/CapeHomeEducators;;;;;;;
2292f9ef-72f0-4f60-a867-1ad8645c6def;Progetto di Educazione Libertaria “I Saltafossi”;;;;;;Italy;;;;;00393334700945;;;https://associazionemerzbau.wordpress.com;;;;;;;;
24877928-045d-4dc0-98d7-463a88ca232a;Serendipita Scuola;;;;;;Italy;;;;;00393487855961;;;http://lilliput-osimo.blogspot.it;;;;;;;;
da887762-8fe5-4216-8ba4-eb67e5ae230a;The Democratic School of Hadera;;;;;;Israel;38242;Hadera;;Brandeis Rove;0097246225261;;;http://www.democratics.org.il;https://www.facebook.com/tikshoret.demo;;;1987-01-01;;;;
46c3e43c-7596-45e6-a184-1382641c6241;The Greenhouse: A Learning Center for Missionary Children;;;;;;Cameroon;;;;;;;;https://fescam.wordpress.com;;;;;;;;
